year,section,field,label,raw_preview
2024-2025,C,C8E,.                                                                                                  Month           Day,C8E. Month Day Latest date by which SAT or ACT scores must be received for fall- 1 31 term admission:
2024-2025,C,C8F,". If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students,","C8F. If necessary, use this space to clarify your test policies (e.g., if tests are recommended for some students, or if tests are not required of some students due to differences by academic program, student academic background, or if other examinations may be considered in lieu of the SAT and ACT."
2024-2025,C,C8G,". Please indicate which tests your institution uses for placement (e.g., state tests):","C8G. Please indicate which tests your institution uses for placement (e.g., state tests): տ ✔ S SAT տ ✔ A ACT տ ✔ A AP տCCLEP տ ✔ I Institutional Exam տSState Exam (specify): Common Data Set 202-202"
2024-2025,C,C9,-C12: )LUVWWLPHILUVW\HDU3URILOH,"C9-C12: )LUVWWLPHILUVW\HDU3URILOH Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 202, including students who began studies during summer, international students/ nonresident, and students admitted under special a"
2024-2025,C,C10,". Percent of all degree-seeking, first-time, first-year students who had high school class rank","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Common Data Set 202-202 Assessment Percent Percent in top tenth of hig"
2024-2025,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale). 9 Report information only for those students from whom you collected high school GPA. 9 ,I\RXDUHDEOHWRUHSRUW*3$UDQJH"
2024-2025,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average High School GPA Percent of total first-time, first-year students who submitted high school GPA: % Percent Submitting GPA &RPPRQ'DWD6HW"
2024-2025,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13.Application fee 9 If your institution has waived its application fee for the Fall 202 admission cycle please select no. Does your institution have an application fee? տ ✔ Yes տ No Amount of application fee: $55.00 Can it be waived for applicants with financial need? 
2024-2025,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? տ ✔ Yes տ No Month Day Application closing date (fall) 1 1 Priority Date 11 1
2024-2025,C,C15,". Are first-time, first-year students accepted for terms other than the fall? տ","C15. Are first-time, first-year students accepted for terms other than the fall? տ ✔ Yes տ No"
2024-2025,C,C16,.Notification to applicants of admission decision sent (fill in one only),C16.Notification to applicants of admission decision sent (fill in one only) Month Day տ On a rolling basis beginning (date): տ Byy ((date): տ ✔ Other: We start to review and release decisions in September of the Fall prior to enrollment. Decisions are released weekly.
2024-2025,C,C17,. Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) Month Day տ ✔ Must reply by (date): 5 1 տ No set date տ Must reply by May 1st or within weeks if notified thereafter տ Other: Month Day Deadline for housing deposit: 5 15 Amount of housing deposit: $200.00 Refundable if student does not en
2024-2025,C,C18,. Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? տ ✔ Yes տ No If yes, maximum period of postponement: 1 year"
2024-2025,C,C19,. Early admission of high school students: Does your institution allow high school students to enroll as full-,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full- time, first-time, first-year students one year or more before high school graduation? տ Yes տ ✔ No"
2024-2025,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2024-2025,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2024-2025,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? տ ✔ Yes տ1R If “yes,” please complete the following: Month Day Early action clos"
2024-2025,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? տ ✔ Yes տ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? տ ✔ Yes տ No"
2024-2025,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 202. 9 If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Applicants Admitted Applicants Enrolled Applicants Men 2868 1530 "
2024-2025,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: տ ✔ Fall տ Winter տ ✔ Spring տ Summer
2024-2025,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering fLUVW\HDUVWXGHQW? տ Yes տ No ✔ If yes, what is the minimum number of credits and the unit of measure? Number of credits Unit Type"
2024-2025,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Recommended Recommended Required of Required of All Not Required of All of Some Some High school transcript ✔ College transcript(s) ✔ Essay or personal statement ✔ Interview ✔ Standardized test scores ✔ Statement of good st
2024-2025,D,D6,. If a minimum high school grade point average is required of,"D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale): &RPPRQ'DWD6HW"
2024-2025,D,D7,. If a minimum college grade point average is required of,"D7. If a minimum college grade point average is required of transfer applicants, specify on a 4.0 scale:"
2024-2025,D,D8,. List any other application requirements specific to,D8. List any other application requirements specific to transfer applicants:
2024-2025,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Month Day Month "
2024-2025,D,D10,". Does an open admission policy, if reported, apply to transfer students? տ Yes տ","D10. Does an open admission policy, if reported, apply to transfer students? տ Yes տ ✔ No"
2024-2025,D,D11,". Describe additional requirements for transfer admission, if applicable:","D11. Describe additional requirements for transfer admission, if applicable:"
2024-2025,D,D12,-D17: Transfer Credit Policies,D12-D17: Transfer Credit Policies D12. Report the lowest grade earned for any course that may be transferred for credit: D Number Unit Type
2024-2025,D,D13,. Maximum number of credits or courses that may                                                           per credit,D13. Maximum number of credits or courses that may per credit be transferred from a two-year institution:
2024-2025,D,D14,. Maximum number of credits or courses that may,D14. Maximum number of credits or courses that may per credit be transferred from a four-year institution:
2024-2025,D,D15,. Minimum number of credits that transfers must,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2024-2025,D,D16,. Minimum number of credits that transfers must,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 30 per credit
2024-2025,D,D17,. Describe other transfer credit policies:,D17. Describe other transfer credit policies: Information on transfer credit policies can be found at this website: https://admissions.tc.umn.edu/admissions/transfer-admission/transfer-credit-evaluation &RPPRQ'DWD6HW
2024-2025,D,D18,-D22: Military Service Transfer Credit Policies,D18-D22: Military Service Transfer Credit Policies D18. Does your institution accept the following military/veteran transfer credits: Yes No American Council on Education (ACE) ✔ College Level Examination Program (CLEP) ✔ DANTES Subject Standardized Tests (DSST) ✔ Number Unit Type
2024-2025,D,D19,. Maximum number of credits or courses that may be transferred based,D19. Maximum number of credits or courses that may be transferred based on military education evaluated by the American Council on Education (ACE):
2024-2025,D,D20,. Maximum number of credits or courses that may be transferred based on,D20. Maximum number of credits or courses that may be transferred based on Department of Defense supported prior learning assessments (College Level Examination Program (CLEP) or DANTES Subject Standardized Tests (DSST)):
2024-2025,D,D21,. Are the military/veteran credit transfer policies published on your website?      ✔ Yes         No,"D21. Are the military/veteran credit transfer policies published on your website? ✔ Yes No If yes, please provide the URL where the policy can be located: https://admissions.tc.umn.edu/admissions/transfer-admission/transfer-credit-evaluation"
2024-2025,D,D22,. Describe other military/veteran transfer credit policies unique to your institution:,D22. Describe other military/veteran transfer credit policies unique to your institution: &RPPRQ'DWD6HW
2024-2025,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. տ ✔ Accelerated program տ ✔ Honors program տ Comprehensive transition and ✔ տ Independent study ✔ postsecondary program for students տ ✔ Internships with intellectual disabilities
2024-2025,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2024-2025,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,"E3. Areas in which all or most students are required to complete some course work prior to graduation: տ ✔ Arts/fine arts տ 3K\VLFDO(GXFDWLRQ տ Computer literacy տ ✔ ,QWHQVLYHZULWLQJ տ ✔ English (including composition) տ ✔ Foreign languages տ History ✔ տ ✔ Humanities տ ✔ Mathematics տ Philosophy տ"
2024-2025,F,F1,". Percentages of first-time, first-year degree-seeking students and degree-seeking","F1. Percentages of first-time, first-year degree-seeking students and degree-seeking undergraduates enrolled in Fall 202 who fit the following categories: First-time, first- year students Undergraduates Percent who are from out of state (exclude international/nonresident 25.53 29.89 from the numera"
2024-2025,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. տ Campus Ministries տ ✔ Literary magazine տ ✔ Radio station տ ✔ Choral groups տ ✔ Marching band տ ✔ Student government տ ✔ Concert band տ ✔ Model UN տ ✔ Student newspaper տ ✔ Dance տ ✔ Music ensembles տ ✔ Student-run film 
2024-2025,F,F3,. ROTC (program offered in cooperation with Reserve Officers’ Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers’ Training Corps) Army ROTC is offered: տ ✔ On campus տ At cooperating institution (name): Naval ROTC is offered: տ Marine Option տ ✔ On campus տ At cooperating institution (name): Air Force ROTC is offered: տ ✔ On campus տ At cooperating
2024-2025,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. տ ✔ Coed residence halls տ ✔ Fraternity/sorority housing տ Men’s residence halls տ ✔ Cooperative housing տ Women’s residence dorms տ ✔ Theme housing տ ✔ Apartments for m"
2024-2025,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: https://admissions.tc.umn.edu/cost-aid/cost-aid-scholarships/net-price-calculator Provide 202-202 academic year costs of attendance for the following categories that are applicable to your institution. տ ✔ Check here if your in
2024-2025,G,G1,". Undergraduate full-time tuition, required fees, IRRGDQGKRXVLQJ","G1. Undergraduate full-time tuition, required fees, IRRGDQGKRXVLQJ List the typical tuition, required fees, and IRRG DQG KRXVLQJ for a full-time undergraduate student for the FULL 202-202 academic year. (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multipl"
2024-2025,G,G2,. Number of credits per term a student can take for                         13,G2. Number of credits per term a student can take for 13 the stated full-time tuition.
2024-2025,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? տ Yes տ ✔ No"
2024-2025,G,G4,. Do tuition and fees vary by undergraduate instructional program?,"G4. Do tuition and fees vary by undergraduate instructional program? տ Yes տ No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? "
2024-2025,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,G5. Provide the estimated expenses for a typical full-time undergraduate student: Commuters Commuters Residents (not living at (living at home) home)) Books and supplies: +RXVLQJ only: 1RW$SSOLFDEOH 1RW$SSOLFDEOH )RRG only: 1RW$SSOLFDEOH )RRGDQGKRXVLQJtotal* 1RW$SSOLFDEOH 1RW$SSOLFDEOH Trans
2024-2025,G,G6,. Undergraduate per-credit-hour charges (tuition only):,G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS: In-district: In-state (out-of-district): Out-of-state: NONRESIDENT6: &RPPRQ'DWD6HW
2024-2025,H,H1,. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking,"H1. Enter total dollar amounts awarded to enrolled full-time and less than full-time degree-seeking undergraduates (using the same cohort reported in CDS Question B1, “total degree-seeking” undergraduates) in the following categories. 9 If the data being reported are final figures for the 202-202 "
2024-2025,H,H2,. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full-,H2. Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than-full- time undergraduates who applied for and were awarded financial aid from any source. 9 Aid that is non-need-based but that was used to meet need should be counted as need-based aid. 9 Numbers 
2024-2025,H,H2A,. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of,H2A. Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. 9 Numbers should reflect the cohor
2024-2025,H,H4,. Provide the number of students in the 202,"H4. Provide the number of students in the 202 undergraduate class who started at your institution as first- 5069 time students and received a bachelor's degree between July 1, 202 and June 30, 202. Exclude students who transferred into your institution. &RPPRQ'DWD6HW H4 above) who cum"
2024-2025,H,H5,". Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal,","H5. Number and percent of students in class (defined in H4 above) borrowing from federal, non-federal, and any loan sources, and the average (or mean) amount borrowed. x The “Average per-undergraduate-borrower cumulative principal borrowed,” is designed to provide better information about student bo"
2024-2025,H,H6,. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-,H6. Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresidentV: տ ✔ Institutional need-based scholarship or grant aid is available տ ✔ Institutional non-need-based scholarship or grant aid is available տ Institutional scholarsh
2024-2025,H,H7,. Check off all financial aid forms nonresident first-year financial aid applicants must submit:,H7. Check off all financial aid forms nonresident first-year financial aid applicants must submit: տ ✔ Institution’s own financial aid form տ CSS3URILOH տ Other (specify): Process for First-Year Students
2024-2025,H,H8,. Check off all financial aid forms domestic first-year financial aid applicants must submit:,H8. Check off all financial aid forms domestic first-year financial aid applicants must submit: տ ✔ FAFSA տ ✔ Institution’s own financial aid form տ CSS3URILOH տ State aid form տ 1RQFXVWRGLDO3URILOH տ Business/Farm Supplement տ Other:
2024-2025,H,H9,. Indicate filing dates for first-year students:,H9. Indicate filing dates for first-year students: Month Day ✔ Priority date for filing required 3 1 financial aid forms Deadline for filing required financial aid forms No deadline for filing required forms (applications processed on a rolling basis)
2024-2025,H,H10,. Indicate notification dates for first-year students (answer a or b):,"H10. Indicate notification dates for first-year students (answer a or b): Month Day Students notified on or about (date) ✔ Students notified on a rolling basis 3 1 If yes, starting date"
2024-2025,H,H11,. Indicate reply dates:,H11. Indicate reply dates: Month Day Students must reply by (date) or within weeks of notification. &RPPRQ'DWD6HW Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2024-2025,H,H12,. Loans                                                H13. Need Based Scholarships and Grants,H12. Loans H13. Need Based Scholarships and Grants ✔ )HGHUDO'LUHFW6XEVLGL]HG/RDQV տ ✔ Federal Pell ✔ )HGHUDO'LUHFW8QVXEVLGL]HG/RDQV տ ✔ )HGHUDOSEOG ✔ )HGHUDO'LUHFW3/86/RDQV տ ✔ State scholarships/grants ✔ )HGHUDO1XUVLQJ/RDQV տ ✔ Private Scholarships ✔ 6WDWH/RDQV տ ✔ College/university s
2024-2025,H,H14,. Check off criteria used in awarding institutional aid. Check all that apply.,H14. Check off criteria used in awarding institutional aid. Check all that apply. Non-Need Based Need-Based Academics ‫܆‬ ✔ ‫܆‬ Alumni affiliation ‫܆‬ ‫܆‬ Art ‫܆‬ ✔ ‫܆‬ Athletics ‫܆‬ ✔ ‫܆‬ Job skills ‫܆‬ ✔ ‫܆‬ ROTC ‫܆‬ ✔ 1RW$SSOLFDEOH Leadership ‫܆‬ ✔ ‫܆‬ Music/drama ‫܆‬ ✔ ‫܆‬ Religious affiliation
2024-2025,H,H15,". If your institution has recently implemented any major financial aid policy, program, or initiative to make your","H15. If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: &RPPRQ"
2023-2024,B,B1,. Institutional Enrollment - Men and Women,"B1. Institutional Enrollment - Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023.  Note: Report students formerly designated as “first professional” in the graduate cells.  For information o"
2023-2024,B,B2,. Enrollment by Racial/Ethnic Category.,"B2. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2023.  Include international students only in the category ""Nonresidents.""  Complete the “Total Undergr"
2023-2024,B,B3,. Persistence,"B3. Persistence Number of degrees awarded by your institution from July 1, 2022, to June 30, 2023. AWARD TYPE # AWARDED Certificate/diploma: C or t Associate degrees: C or t Bachelor’s degrees: 7,640 Post-bachelor’s certificates: 221 Master’s degrees: 3,100 Post-master’s certificates: C or t Doctora"
2023-2024,B,B4,-B21: Graduation Rates,"B4-B21: Graduation Rates The items in this section correspond to data elements collected by the IPEDS Web-based Data Collection System’s Graduation Rate Survey (GRS).  For complete instructions and definitions of data elements, see the IPEDS GRS Forms and Instructions for the 2023-2024 Survey. http"
2023-2024,B,B22,. Retention Rates,"B22. Retention Rates Report for the cohort of all full-time, first-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered in Fall 2022 (or the preceding summer term).  The initial cohort may be adjusted for students who departed for the following reasons: * Death * Perman"
2023-2024,C,C1,-C2: Applications,"C1-C2: Applications C1.First-time, first-year students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2023.  Include early decision, early action, and students who began studies during summer in this cohor"
2023-2024,C,C2,". First-time, first-year wait-listed students","C2. First-time, first-year wait-listed students  Students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? ☒ Yes ☐ No If yes, please answer the questions below for Fall 2023 admissions: WAITING"
2023-2024,C,C3,-C5: Admission Requirements,C3-C5: Admission Requirements C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: ☒ High school diploma is required and GED is accepted ☐ High school diploma is required and GED is not accepted ☐ H
2023-2024,C,C4,.Does your institution require or recommend a general college-preparatory program for degree-,C4.Does your institution require or recommend a general college-preparatory program for degree- seeking students? ☐ Require: ☒ Recommend ☐ Neither require nor recommend
2023-2024,C,C5,.Distribution of high school units required and/or recommended. Specify the distribution of,C5.Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different system
2023-2024,C,C6,-C7: Basis for Selection,"C6-C7: Basis for Selection C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: ☐ Open admission polic"
2023-2024,C,C7,.Relative importance of each of the following academic and nonacademic factors in your first-,"C7.Relative importance of each of the following academic and nonacademic factors in your first- time, first-year, degree-seeking general (not including programs with specific criteria) admission decisions. Not Factors Very Important Important Considered Considered Academic Rigor of secondary school "
2023-2024,C,C8,: SAT and ACT Policies,"C8: SAT and ACT Policies Entrance exams Does your institution make use of SAT or ACT scores in admission decisions for first-time, first-year, degree-seeking applicants: ☒ Yes ☐ No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission fo"
2023-2024,C,C8B,. Has been removed from the CDS.,C8B. Has been removed from the CDS.
2023-2024,C,C8C,. Has been removed from the CDS.,"C8C. Has been removed from the CDS. D. In addition, does your institution use applicants' test scores for academic advising? ☒ Yes ☐ No E. Latest date by which SAT or ACT scores must be received for fall-term admission: ⇒ 01/31 F. If necessary, use this space to clarify your test policies (e.g., if "
2023-2024,C,C9,"-C12: First-time, first-year Profile","C9-C12: First-time, first-year Profile Provide information for ALL enrolled, degree-seeking, full-time and part-time, first-time, first-year students enrolled in Fall 2023, including students who began studies during summer, international students/nonresidents, and students admitted under special ar"
2023-2024,C,C10,".    Percent of all degree-seeking, first-time, first-year students who had high school class rank","C10. Percent of all degree-seeking, first-time, first-year students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information) Assessment Percent Percent in top tenth of high school graduating class "
2023-2024,C,C11,".   Percentage of all enrolled, degree-seeking, first-time, first-year students who had high","C11. Percentage of all enrolled, degree-seeking, first-time, first-year students who had high school grade-point averages within each of the following ranges (using 4.0 scale).  Report information only for those students from whom you collected high school GPA.  If you are able to report GPA range"
2023-2024,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year students who submitted","C12. Average high school GPA of all degree-seeking, first-time, first-year students who submitted GPA: Average high school GPA: Click or tap here to enter text. Percent of total first-time, first-year students who submitted high school GPA: Percent submitting high school GPA: Click or tap here to en"
2023-2024,C,C13,-C20: Admission Policies,C13-C20: Admission Policies C13. Application fee  If your institution has waived its application fee for the Fall 2025 admission cycle please select no. Does your institution have an application fee? ☒ Yes ☐ No Amount of application fee: $55 Can it be waived for applicants with financial need? ☒ Ye
2023-2024,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? ☒ Yes ☐ No Application Closing Date Date Application closing date (fall) 01/01 Priority Date 11/01
2023-2024,C,C15,". Are first-time, first-year students accepted for terms other than the fall? ☒ Yes ☐ No","C15. Are first-time, first-year students accepted for terms other than the fall? ☒ Yes ☐ No"
2023-2024,C,C16,.     Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) ☐ On a rolling basis beginning (date): Click or tap here to enter text. ☐ By (date): Click or tap here to enter text. ☒ Other: We start to review and release decisions in September of the Fall prior to enrollment. Decision
2023-2024,C,C17,.      Reply policy for admitted applicants (fill in one only),C17. Reply policy for admitted applicants (fill in one only) ☒ Must reply by (date): May 1 ☐ No set date ☐ Must reply by May 1st or within Click or tap here to enter text. weeks if notified thereafter ☐ Other: Click or tap here to enter text. Deadline for housing deposit (MMDD): 05/15 Amount of hous
2023-2024,C,C18,.     Deferred admission: Does your institution allow students to postpone enrollment after,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? ☒ Yes ☐ No If yes, maximum period of postponement: 1 year"
2023-2024,C,C19,. Early admission of high school students: Does your institution allow high school students to,"C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-time, first-year students one year or more before high school graduation? ☐ Yes ☒ No"
2023-2024,C,C20,. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle),C20. Common Application: Question removed from CDS. (Initiated during 2006-2007 cycle)
2023-2024,C,C21,-C22: Early Decision and Early Action Plans,C21-C22: Early Decision and Early Action Plans C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to atten
2023-2024,C,C22,. Early action: Do you have a nonbinding early action plan whereby students are notified of an,"C22. Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? ☒ Yes ☐ No If “yes,” please complete the following: Early action closing date: 11"
2023-2024,D,D1,-D2: Fall Applicants,"D1-D2: Fall Applicants D1. Does your institution enroll transfer students? ☒ Yes ☐ No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? ☒ Yes ☐ No"
2023-2024,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in Fall 2023.  If your institution collects and reports non-binary gender data, please use the “Another Gender” category. Admitted Enrolled Applicants Applicants Applicants Men 2,641 1,36"
2023-2024,D,D3,-D11: Application for Admission,D3-D11: Application for Admission D3. Indicate terms for which transfers may enroll: ☒ Fall ☐ Winter ☒ Spring ☐ Summer
